# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:29:03 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.252981029e-01 6.12458e-01 9.99999e-01 9.99999e-01 9.20430e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.65404e-01 9.99999e-01
3.256234010e-01 6.14328e-01 9.99999e-01 9.99999e-01 9.21740e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.66487e-01 9.99999e-01
3.259490244e-01 6.28623e-01 9.99999e-01 9.99999e-01 9.41662e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.67566e-01 9.99999e-01
3.262749734e-01 6.40720e-01 9.99999e-01 9.99999e-01 9.58237e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.68644e-01 9.99999e-01
3.266012484e-01 6.46911e-01 9.99999e-01 9.99999e-01 9.65943e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.69718e-01 9.99999e-01
3.269278497e-01 6.49374e-01 9.99999e-01 9.99999e-01 9.68072e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.70791e-01 9.99999e-01
3.272547775e-01 6.39520e-01 9.99999e-01 9.99999e-01 9.51863e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.71860e-01 9.99999e-01
3.275820323e-01 6.42922e-01 9.99999e-01 9.99999e-01 9.55410e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.72927e-01 9.99999e-01
3.279096143e-01 6.26727e-01 9.99999e-01 9.99999e-01 9.29873e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.73992e-01 9.99999e-01
3.282375239e-01 6.30565e-01 9.99999e-01 9.99999e-01 9.34095e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.75053e-01 9.99999e-01
3.285657615e-01 6.46468e-01 9.99999e-01 9.99999e-01 9.56154e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.76113e-01 9.99999e-01
3.288943272e-01 6.57336e-01 9.99999e-01 9.99999e-01 9.70711e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.77169e-01 9.99999e-01
3.292232215e-01 6.63941e-01 9.99999e-01 9.99999e-01 9.78941e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.78223e-01 9.99999e-01
3.295524448e-01 6.66621e-01 9.99999e-01 9.99999e-01 9.81371e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.79275e-01 9.99999e-01
3.298819972e-01 6.67595e-01 9.99999e-01 9.99999e-01 9.81290e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.80324e-01 9.99999e-01
3.302118792e-01 6.62704e-01 9.99998e-01 9.99999e-01 9.72604e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.81370e-01 9.99999e-01
3.305420911e-01 6.55743e-01 9.99999e-01 9.99999e-01 9.60916e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.82414e-01 9.99999e-01
3.308726332e-01 6.60138e-01 9.99999e-01 9.99999e-01 9.65883e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.83455e-01 9.99999e-01
3.312035058e-01 6.52512e-01 9.99998e-01 9.99999e-01 9.53276e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.84494e-01 9.99999e-01
3.315347093e-01 6.62521e-01 9.99999e-01 9.99999e-01 9.66435e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.85530e-01 9.99999e-01
3.318662440e-01 6.71565e-01 9.99998e-01 9.99999e-01 9.78154e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.86564e-01 9.99999e-01
